pred_num,pred_true_num,score
1919,30,0.48242304
1919,31,0.48296901
1919,32,0.48351498
1919,33,0.48406094
1919,34,0.48460691
1919,35,0.48515288
1919,36,0.48569885
1919,37,0.48624481
1920,0,0.46602549
1920,1,0.46657119
1920,2,0.46711690
1920,3,0.46766261
1920,4,0.46820831
1920,5,0.46875402
1920,6,0.46929973
1920,7,0.46984544
1920,8,0.47039114
1920,9,0.47093685
1920,10,0.47148256
1920,11,0.47202826
1920,12,0.47257397
1920,13,0.47311968
1920,14,0.47366539
1920,15,0.47421109
1920,16,0.47475680
1920,17,0.47530251
1920,18,0.47584822
1920,19,0.47639392
1920,20,0.47693963
1920,21,0.47748534
1920,22,0.47803104
1920,23,0.47857675
1920,24,0.47912246
1920,25,0.47966817
1920,26,0.48021387
1920,27,0.48075958
1920,28,0.48130529
1920,29,0.48185099
1920,30,0.48239670
1920,31,0.48294241
1920,32,0.48348812
1920,33,0.48403382
1920,34,0.48457953
1920,35,0.48512524
1920,36,0.48567095
1920,37,0.48621665
